"line_type","anlys_id","glac_id","anlys_time","area","db_area","width","length","primeclass","min_elev","mean_elev","max_elev","src_date","rec_status","glac_name","wgms_id","local_id","glac_stat","subm_id","release_dt","proc_desc","rc_id","geog_area","chief_affl","loc_unc_x","loc_unc_y","glob_unc_x","glob_unc_y","submitters","analysts","bboxes","geog_area_rollup"
"glac_bound","660456.0","G286664E50436S","2018-09-04T00:00:00","4.1708","4.17262","0.0","0.0","5.0","253.0","0.0","2823.0","2005-02-20T00:00:00","okay","Gl. Ameghino","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-73.35856485, -50.4550168), (-73.27415415, -50.4550168), (-73.27415415, -50.4156412), (-73.35856485, -50.4156412), (-73.35856485, -50.4550168)]","South America"
"glac_bound","672570.0","G290270E30588S","2018-09-04T00:00:00","1.3277","1.32864","0.0","0.0","7.0","4888.0","0.0","5279.0","2010-04-14T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.73953755000001, -30.600978150000003), (-69.72089145, -30.600978150000003), (-69.72089145, -30.57415685), (-69.73953755000001, -30.57415685), (-69.73953755000001, -30.600978150000003)]","South America"
"glac_bound","672883.0","G290297E33473S","2018-09-04T00:00:00","3.7465","3.74915","0.0","0.0","6.0","5074.0","0.0","5115.0","2011-03-30T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.71582115, -33.492194250000004), (-69.68686584999999, -33.492194250000004), (-69.68686584999999, -33.45973875), (-69.71582115, -33.45973875), (-69.71582115, -33.492194250000004)]","South America"
"glac_bound","665160.0","G289547E36620S","2018-09-04T00:00:00","3.6538","3.65526","0.0","0.0","5.0","3260.0","0.0","4414.0","2009-04-23T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.4747315, -36.6371919), (-70.4281905, -36.6371919), (-70.4281905, -36.604370100000004), (-70.4747315, -36.604370100000004), (-70.4747315, -36.6371919)]","South America"
"glac_bound","660308.0","G286578E49960S","2018-09-04T00:00:00","11.2242","11.23","0.0","0.0","5.0","434.0","0.0","3190.0","2005-02-20T00:00:00","okay","Gl. Ante-cumbre Bertrand Sur","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-73.45863225000001, -49.9786426), (-73.36037475, -49.9786426), (-73.36037475, -49.9409214), (-73.45863225000001, -49.9409214), (-73.45863225000001, -49.9786426)]","South America"
"glac_bound","670762.0","G290105E31753S","2018-09-04T00:00:00","1.5479","1.54891","0.0","0.0","6.0","4386.0","0.0","5672.0","2010-04-14T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.91068875, -31.7631523), (-69.88374424999999, -31.7631523), (-69.88374424999999, -31.743191699999997), (-69.91068875, -31.743191699999997), (-69.91068875, -31.7631523)]","South America"
"glac_bound","669086.0","G289990E31429S","2018-09-04T00:00:00","1.2455","1.24617","0.0","0.0","7.0","5340.0","0.0","5425.0","2010-04-14T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.0260745, -31.435567199999998), (-69.99647350000001, -31.435567199999998), (-69.99647350000001, -31.421394799999998), (-70.0260745, -31.421394799999998), (-70.0260745, -31.435567199999998)]","South America"
"glac_bound","674376.0","G290408E33138S","2018-09-04T00:00:00","1.415","1.41596","0.0","0.0","6.0","4777.0","0.0","5088.0","2010-03-23T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.60442985, -33.1457996), (-69.58502915, -33.1457996), (-69.58502915, -33.1273944), (-69.60442985, -33.1273944), (-69.60442985, -33.1457996)]","South America"
"glac_bound","664571.0","G288518E39648S","2018-09-04T00:00:00","1.0717","1.07143","0.0","0.0","9.0","3365.0","0.0","3726.0","2008-03-05T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-71.4941297, -39.654943149999994), (-71.4677143, -39.654943149999994), (-71.4677143, -39.64180585), (-71.4941297, -39.64180585), (-71.4941297, -39.654943149999994)]","South America"
"glac_bound","661380.0","G287100E49030S","2018-09-04T00:00:00","1.3436","1.34391","0.0","0.0","6.0","997.0","0.0","1789.0","2005-02-20T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-72.91186539999998, -49.039124199999996), (-72.8839826, -49.039124199999996), (-72.8839826, -49.020265800000004), (-72.91186539999998, -49.020265800000004), (-72.91186539999998, -49.039124199999996)]","South America"
"glac_bound","674947.0","G290466E32987S","2018-09-04T00:00:00","1.2851","1.28602","0.0","0.0","5.0","3935.0","0.0","5079.0","2010-03-28T00:00:00","okay","Gl. Peine","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.54750320000001, -32.9927934), (-69.52043880000001, -32.9927934), (-69.52043880000001, -32.9803546), (-69.54750320000001, -32.9803546), (-69.54750320000001, -32.9927934)]","South America"
"glac_bound","668326.0","G289945E35065S","2018-09-04T00:00:00","1.1352","1.13587","0.0","0.0","6.0","3334.0","0.0","3862.0","2011-04-08T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.06137635, -35.0750811), (-70.04627665000001, -35.0750811), (-70.04627665000001, -35.0555649), (-70.06137635, -35.0555649), (-70.06137635, -35.0750811)]","South America"
"glac_bound","678844.0","G323709E54729S","2018-09-04T00:00:00","1.4977","1.30583","0.0","0.0","6.0","125.0","0.0","842.0","2016-02-19T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-36.30817615, -54.7404731), (-36.273126850000004, -54.7404731), (-36.273126850000004, -54.72282690000001), (-36.30817615, -54.72282690000001), (-36.30817615, -54.7404731)]","South America"
"glac_bound","662654.0","G287888E48198S","2018-09-04T00:00:00","1.1476","1.14722","0.0","0.0","5.0","1655.0","0.0","2141.0","2005-02-20T00:00:00","okay","None","12312.00000000000","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-72.1249988, -48.2032224), (-72.09906520000001, -48.2032224), (-72.09906520000001, -48.190321600000004), (-72.1249988, -48.190321600000004), (-72.1249988, -48.2032224)]","South America"
"glac_bound","662643.0","G287883E42305S","2018-09-04T00:00:00","1.0501","1.04918","0.0","0.0","5.0","1032.0","0.0","2035.0","2009-03-08T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-72.12229525000001, -42.318119900000006), (-72.11104775, -42.318119900000006), (-72.11104775, -42.2959461), (-72.12229525000001, -42.2959461), (-72.12229525000001, -42.318119900000006)]","South America"
"glac_bound","678337.0","G322252E54034S","2018-09-04T00:00:00","2.3794","2.05846","0.0","0.0","5.0","127.0","0.0","720.0","2016-02-19T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-37.76243205, -54.04438925), (-37.73218095, -54.04438925), (-37.73218095, -54.020909749999994), (-37.76243205, -54.020909749999994), (-37.76243205, -54.04438925)]","South America"
"glac_bound","678740.0","G323550E54509S","2018-09-04T00:00:00","9.5112","8.27235","0.0","0.0","5.0","28.0","0.0","1809.0","2016-02-19T00:00:00","okay","Gl. Reusch","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-36.488813549999996, -54.53291625000001), (-36.408281450000004, -54.53291625000001), (-36.408281450000004, -54.48609475), (-36.488813549999996, -54.48609475), (-36.488813549999996, -54.53291625000001)]","South America"
"glac_bound","670173.0","G290059E33036S","2018-09-04T00:00:00","1.064","1.06467","0.0","0.0","5.0","4056.0","0.0","5193.0","2010-03-23T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.95114020000001, -33.0422971), (-69.9309838, -33.0422971), (-69.9309838, -33.0302169), (-69.95114020000001, -33.0302169), (-69.95114020000001, -33.0422971)]","South America"
"glac_bound","671036.0","G290128E33953S","2018-09-04T00:00:00","1.244","1.24486","0.0","0.0","9.0","3838.0","0.0","4389.0","2011-03-30T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.88120755, -33.961895600000005), (-69.86550945, -33.961895600000005), (-69.86550945, -33.9432704), (-69.88120755, -33.9432704), (-69.88120755, -33.961895600000005)]","South America"
"glac_bound","667316.0","G289868E31989S","2018-09-04T00:00:00","2.1428","2.14387","0.0","0.0","5.0","3976.0","0.0","6242.0","2010-04-14T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.1796286, -31.997044700000004), (-70.1185874, -31.997044700000004), (-70.1185874, -31.973753300000006), (-70.1796286, -31.973753300000006), (-70.1796286, -31.997044700000004)]","South America"
"glac_bound","678527.0","G322872E54151S","2018-09-04T00:00:00","35.0172","30.3344","0.0","0.0","2.0","1.0","0.0","1231.0","2016-02-19T00:00:00","okay","Briggs Glacier,","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-37.215082849999995, -54.1949307), (-37.06885215, -54.1949307), (-37.06885215, -54.1137573), (-37.215082849999995, -54.1137573), (-37.215082849999995, -54.1949307)]","South America"
"glac_bound","663343.0","G288071E42875S","2018-09-04T00:00:00","3.3086","3.30653","0.0","0.0","6.0","1343.0","0.0","2156.0","2007-03-28T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-71.9460472, -42.8955899), (-71.9181688, -42.8955899), (-71.9181688, -42.865430100000005), (-71.9460472, -42.865430100000005), (-71.9460472, -42.8955899)]","South America"
"glac_bound","679137.0","G324039E54656S","2018-09-04T00:00:00","1.4701","1.28077","0.0","0.0","5.0","209.0","0.0","840.0","2015-02-16T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-35.979232700000004, -54.66502915), (-35.953983300000004, -54.66502915), (-35.953983300000004, -54.64555585000001), (-35.979232700000004, -54.64555585000001), (-35.979232700000004, -54.66502915)]","South America"
"glac_bound","665309.0","G289595E36613S","2018-09-04T00:00:00","1.4568","1.45744","0.0","0.0","5.0","3461.0","0.0","4420.0","2009-04-23T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.41953629999999, -36.61891985), (-70.3852977, -36.61891985), (-70.3852977, -36.60708715), (-70.41953629999999, -36.60708715), (-70.41953629999999, -36.61891985)]","South America"
"glac_bound","664357.0","G288337E47058S","2018-09-04T00:00:00","2.0291","2.02875","0.0","0.0","9.0","2018.0","0.0","2388.0","2008-03-07T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-71.6856189, -47.0686276), (-71.6460651, -47.0686276), (-71.6460651, -47.0479344), (-71.6856189, -47.0479344), (-71.6856189, -47.0686276)]","South America"
"glac_bound","665644.0","G289673E34997S","2018-09-04T00:00:00","5.683","5.68558","0.0","0.0","5.0","3496.0","0.0","3878.0","2011-04-08T00:00:00","okay","Gl. Cobre","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.3362958, -35.0094656), (-70.2939722, -35.0094656), (-70.2939722, -34.9756824), (-70.3362958, -34.9756824), (-70.3362958, -35.0094656)]","South America"
"glac_bound","678785.0","G323629E54597S","2018-09-04T00:00:00","8.6364","7.51894","0.0","0.0","5.0","10.0","0.0","1021.0","2016-02-19T00:00:00","okay","Wheeler Glacier,","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-36.42411715, -54.6162473), (-36.329755850000005, -54.6162473), (-36.329755850000005, -54.5820307), (-36.42411715, -54.5820307), (-36.42411715, -54.6162473)]","South America"
"glac_bound","678645.0","G323376E54320S","2018-09-04T00:00:00","16.5926","14.4011","0.0","0.0","5.0","0.0","0.0","1633.0","2016-02-19T00:00:00","okay","Gl. Lyell","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-36.678185649999996, -54.3633921), (-36.605901349999996, -54.3633921), (-36.605901349999996, -54.2882159), (-36.678185649999996, -54.2882159), (-36.678185649999996, -54.3633921)]","South America"
"glac_bound","673358.0","G290337E33461S","2018-09-04T00:00:00","1.4868","1.48782","0.0","0.0","5.0","4292.0","0.0","6041.0","2010-03-28T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.6880149, -33.47070909999999), (-69.64555709999999, -33.47070909999999), (-69.64555709999999, -33.451082899999996), (-69.6880149, -33.451082899999996), (-69.6880149, -33.47070909999999)]","South America"
"glac_bound","660825.0","G286915E49302S","2018-09-04T00:00:00","3.196","3.197","0.0","0.0","5.0","661.0","0.0","2749.0","2005-02-20T00:00:00","okay","Gl. Torre-Adela-Grande","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-73.0998337, -49.31283235), (-73.0418483, -49.31283235), (-73.0418483, -49.29108865), (-73.0998337, -49.29108865), (-73.0998337, -49.31283235)]","South America"
"glac_bound","675946.0","G291152E27715S","2018-09-04T00:00:00","8.9478","8.95475","0.0","0.0","2.0","5354.0","0.0","6012.0","2010-04-14T00:00:00","okay","Campo de hielo Pissis","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-68.86051989999999, -27.74802905), (-68.80530209999999, -27.74802905), (-68.80530209999999, -27.70235595), (-68.86051989999999, -27.70235595), (-68.86051989999999, -27.74802905)]","South America"
"glac_bound","678852.0","G323721E54721S","2018-09-04T00:00:00","13.312","11.6055","0.0","0.0","5.0","131.0","0.0","1106.0","2016-02-19T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-36.31594305, -54.75050365), (-36.24008595, -54.75050365), (-36.24008595, -54.69359735), (-36.31594305, -54.69359735), (-36.31594305, -54.75050365)]","South America"
"glac_bound","678634.0","G323303E54283S","2018-09-04T00:00:00","1.319","1.14424","0.0","0.0","6.0","292.0","0.0","771.0","2016-02-19T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-36.71784695, -54.2857404), (-36.69054605, -54.2857404), (-36.69054605, -54.2721356), (-36.71784695, -54.2721356), (-36.71784695, -54.2857404)]","South America"
"glac_bound","663138.0","G287992E42651S","2018-09-04T00:00:00","1.5558","1.55468","0.0","0.0","6.0","1539.0","0.0","1897.0","2009-03-08T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-72.019377, -42.65920165), (-71.997377, -42.65920165), (-71.997377, -42.64343535), (-72.019377, -42.64343535), (-72.019377, -42.65920165)]","South America"
"glac_bound","664824.0","G289424E35275S","2018-09-04T00:00:00","3.9396","3.94082","0.0","0.0","6.0","3411.0","0.0","3710.0","2010-03-27T00:00:00","okay","Gl. Azufre","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.57820939999999, -35.300660750000006), (-70.54504659999999, -35.300660750000006), (-70.54504659999999, -35.27686225), (-70.57820939999999, -35.27686225), (-70.57820939999999, -35.300660750000006)]","South America"
